,titles,replies,views,activity,category
2062,Writer looking for artist,4,421,May '17,collaborations
2063,Wanna learn art together?,200,617,May '17,collaborations
2064,Writer looking for Artist for a Manga [PAID],2,595,May '17,collaborations
2065,Artist looking for writer for collaboration,194,1.1k,May '17,collaborations
2066,I’ll draw your webcomic (CLOSED),8,674,May '17,collaborations
2067,Artist Looking for One-shot Writer (CLOSED),221,744,May '17,collaborations
2068,Writer Looking For Artist To Collab With Angel Warriors The Book (Unpaid),8,298,May '17,collaborations
2069,Webtoon collaboration? (Unpaid) (closed),344,789,May '17,collaborations
2070,Is anyone looking for a comic writer? (FREE),10,368,May '17,collaborations
2071,Looking for a proofreader and a thumbnail artist for the Writer’s Camp,293,341,May '17,collaborations
2072,I might need an art buddy for a one-shot comic,4,540,May '17,collaborations
2073,I’m looking for a good mangaka level artist [CLOSED],244,1.8k,May '17,collaborations
2074,Want artists for comic publishing,4,456,May '17,collaborations
2075,Writer looking for artist to work with (unpaid),260,576,May '17,collaborations
2076,Doujin Circle - Pastel Pegasus,4,898,May '17,collaborations
2077,Looking for Partner artist,226,395,May '17,collaborations
2078,[Unpaid] Writer looking for artist (or team) for a one-shot* comic (CLOSED),1,837,May '17,collaborations
2079,Writer looking for artist collab [unpaid],156,354,May '17,collaborations
2080,Artist Looking for Partner to Collab With [UNPAID],5,637,May '17,collaborations
2081,"Let’s start a group chat! [[Writers, Writer’s Camp #3]]",279,760,Apr '17,collaborations
2082,Wanna Draw a Chibi Comic? (paid) (closed),18,661,Apr '17,collaborations
2083,Writer Looking for an Artist To Collaborate With The Love We See in the Stars (Unpaid),819,762,Apr '17,collaborations
2084,In Need of an Unpaid Cover Illustrator,4,323,Apr '17,collaborations
2085,Artist looking for Writer to combine stories with?(Unpaid),200,560,Apr '17,collaborations
2086,Comic Group! (writers and artists),4,1.7k,Apr '17,collaborations
2087,Looking for an artist to collab with a To All the Boys I’ve Loved Before inspired short story/one-shot (unpaid),176,458,Apr '17,collaborations
2088,Looking for an artist to collab with on a One Direction inspired one-shot (unpaid),16,536,Apr '17,collaborations
2089,Paid writing opportunity for Harry Potter fans,556,420,Apr '17,collaborations
2090,Looking for an Inker (Unpaid),2,587,Apr '17,collaborations
2091,Artist looking for another Artist(Unpaid),376,642,Apr '17,collaborations
2092,(Unpaid) collab,3,331,Apr '17,collaborations
2093,Looking for potential partner to work on a webtoon on my webnovel I have been writing (Unpaid),201,498,Apr '17,collaborations
2094,Looking for a free artist for book covers!,8,447,Apr '17,collaborations
2095,Looking for collaboration to cleanup my sketch (Manga Style),292,435,Apr '17,collaborations
2096,Looking for Artist for Short Horror Comic (UnPaid),11,325,Apr '17,collaborations
2097,Writer seeking other writers and artists for fantasy BL manga (Unpaid),488,976,Apr '17,collaborations
2098,"Fatal Moon Yaoi Manga Project Team Seeking Artists. (Unpaid, pay by profit)",4,520,Apr '17,collaborations
2099,"Writer looking for an artist, or an editor",296,479,Apr '17,collaborations
2100,I’m a book/novel editor working for free,1,463,Apr '17,collaborations
2101,Amateur artist offering his services at an affordable rate,281,736,Apr '17,collaborations
2102,Bored Jrock fan wants to talk musical manga animation and voice work project. unpaid,5,501,Apr '17,collaborations
2103,I want your sea yarn’s (pirate tales),486,510,Mar '17,collaborations
2104,"Writing Seeking Artist for Long Comic [PAID, LOW-BUDGET]",10,748,Mar '17,collaborations
2105,Writer looking an Artist (Pay Negotiable),374,1.1k,Mar '17,collaborations
2106,TAPAS Justice League?,153,426,Mar '17,collaborations
2107,Artist looking for artist/writer/buddy (Partnership/Collab),4.6k,647,Mar '17,collaborations
2108,Artist Looking For a Writer/Artist Team for Webtoon (closed),11,925,Mar '17,collaborations
2109,I will draw ur comic,248,687,Mar '17,collaborations
2110,"Writer Looking for Partners(Artists, other Writers)!",13,506,Mar '17,collaborations
2111,Looking for an editor/ beta reader/ proofreader [unpaid],660,651,Mar '17,collaborations
2112,Project looking for mangaka (UNPAID),5,814,Mar '17,collaborations
2113,Artist looking for writer (short term collaboration) (unpaid),412,1.8k,Mar '17,collaborations
2114,Looking for contributors to a collective series on Webtoon,2,362,Mar '17,collaborations
2115,Anyone willing to promote my webtoons?,213,367,Mar '17,collaborations
2116,Artist for Hire (or free art if im interested) ^-^,5,733,Mar '17,collaborations
2117,(CLOSED) Artist available for collab - unpaid,247,475,Mar '17,collaborations
2118,(Closed) Any artist up for BL mini-project?,16,611,Mar '17,collaborations
2119,Coloring artist offering her help,911,477,Mar '17,collaborations
2120,Closed - I found an artist,15,1.3k,Mar '17,collaborations
2121,Writer looking for an artist or artists (PAID),360,842,Mar '17,collaborations
2122,Artist Looking for Writer,3,4.5k,Feb '17,collaborations
2123,Artist seeking writer (Unpaid) 123,418,692,Feb '17,collaborations
2124,Looking for writing partner,21,1.1k,Feb '17,collaborations
2125,Writer Offering Free Service in Exchange for Artwork,409,584,Feb '17,collaborations
2126,Looking for artists/illustrators (non-paid partnership),4,503,Feb '17,collaborations
2127,Writer/novice artist available for short or long term projects,427,390,Feb '17,collaborations
2128,Writer looking for artist for Webtoon,26,418,Feb '17,collaborations
2129,[Unpaid] Writer looking to co-create a webtoon with an artist,1.5k,332,Feb '17,collaborations
2130,Artist Looking for a true partnership/Collab,23,1.1k,Feb '17,collaborations
2131,Writer looking for partner Artist for a graphic novel and/or comic project,696,297,Feb '17,collaborations
2132,Looking for Webcomics to Dub,3,1.1k,Feb '17,collaborations
2133,Pay by revenue. Artist needed for webtoons,224,710,Feb '17,collaborations
2134,Anyone wanna collaborate,1,984,Feb '17,collaborations
2135,Looking to colorist/collab,271,602,Feb '17,collaborations
2136,Writer in need of a line-artist. Epic Fantasy (Paid by profits),1,466,Feb '17,collaborations
2137,New Comic Creator Looking for Creator Friends/Mentors (^u^),194,520,Feb '17,collaborations
2138,"Writer, Looking For Artist To Help With Action-Comedy Comic",13,370,Jan '17,collaborations
2139,Summer Comic collab,732,1.0k,Jan '17,collaborations
2140,Collab Topic closed,1,597,Jan '17,collaborations
2141,(/ω＼) caution! collaboration! (/・ω・)/,172,849,Jan '17,collaborations
2142,[ CLOSED/ OVER ] My character wants to FIGHT yours!,39,6.7k,Jan '17,collaborations
2143,Writer looking for Artist for Webtoon Collab.(Unpaid),584,580,Jan '17,collaborations
2144,"Aspiring Writer, looking to form a team for a pitch to IMAGE",1,290,Jan '17,collaborations
2145,"Artist looking for writer (unpaid, but worth)",144,1.3k,Jan '17,collaborations
2146,Artist Commission [PAID],1,2.1k,Jan '17,collaborations
2147,Webtoon Collaboration (Looking for free artist!),294,1.1k,Jan '17,collaborations
2148,Comic strip web ring,8,377,Jan '17,collaborations
2149,[Unpaid] Writer Looking for Artist/Collab (One Piece Fan Comic),321,301,Jan '17,collaborations
2150,Anyone interested in link exchanges?,12,404,Jan '17,collaborations
2151,Looking for Artist for Mature Korean Webtoon (unpaid),932,2.4k,Jan '17,collaborations
2152,Looking for fantasy guest artists,18,593,Jan '17,collaborations
2153,Writer Searching For Artist Collaboration,446,513,Jan '17,collaborations
2154,I think I might need a buddy or helper (at least for my first chapter…),10,778,Jan '17,collaborations
2155,Looking for webtoon artist(unpaid),411,403,Jan '17,collaborations
2156,Writer/novice artist looking for collaboration opportunities,43,473,Jan '17,collaborations
2157,Writer Would Like to Collaborate with an Artist ((Unpaid)),2.6k,560,Dec '16,collaborations
2158,Can an artist help with cover/thumbnail/banner illustrations? [[Unpaid]],1,303,Dec '16,collaborations
2159,Looking For A Partner To Create BL WebComic Together!,132,529,Dec '16,collaborations
2160,Art Trade? For the good of “fun”!,5,1.6k,Dec '16,collaborations
2161,Looking for artist for BL Comedy Webtoon/Comic- Paid,294,831,Dec '16,collaborations
2162,"[CLOSED] Artist/writer looking for any type of collab in upcoming Webtoon Contest [unpaid maybe, paid in other ways]",0,1.2k,Dec '16,collaborations
2163,Writer with fanfic stories to tell in search of willing Artists (Unpaid),216,402,Dec '16,collaborations
2164,I need an artist for my comic ( unpaid),3,512,Dec '16,collaborations
2165,Looking for Art Friends!,243,953,Dec '16,collaborations
2166,Writer seeking artist for collaboration,4,425,Dec '16,collaborations
2167,Recruiting people for a commercial visual novel (unpaid),396,481,Dec '16,collaborations
2168,Paid Manga/Comic Drawing Project,2,824,Dec '16,collaborations
2169,Writer/Letterer Looking For An Artist For A Comic Book (Unpaid),205,460,Dec '16,collaborations
2170,Recruiting members for collaboration comic,16,687,Dec '16,collaborations
2171,Writer seeking artist/s for collaboration,348,544,Dec '16,collaborations
2172,Writer seeking artist for first time collab!,2,617,Dec '16,collaborations
2173,Looking For Artist (Collaboration),284,436,Dec '16,collaborations
2174,Looking for a new cover design,5,514,Dec '16,collaborations
2175,Lining/Coloring Wanted! (Unpaid),326,1.2k,Dec '16,collaborations
2176,Call for short comics and short prose Sci-Fi and / or Horror stories for Anthology,21,326,Dec '16,collaborations
2177,Found Writer Nevermind,1.9k,564,Nov '16,collaborations
2178,Seeking Artist for Collaboration,1,730,Nov '16,collaborations
2179,Comic book artist for hire,206,455,Nov '16,collaborations
2180,Illustrator for free,3,704,Nov '16,collaborations
2181,Spirit Legends Fan Art Compilation,252,444,Nov '16,collaborations
2182,Writer searching for artist,6,646,Nov '16,collaborations
2183,Experienced artist(s) needed for fantasy/sci-fi webtoon (paid job),305,654,Nov '16,collaborations
2184,Tapastic Creator Incubator: Artist and Writer get together,6,1.6k,Nov '16,collaborations
2185,Artist in search of a writer for webcomic(found),394,422,Nov '16,collaborations
2186,Looking For Artist For Webtoon Contest (Cute Boy Hunting),6,513,Nov '16,collaborations
2187,Looking For Artist For Webtoon Contest (InviHeart),395,405,Nov '16,collaborations
2188,Sneak peek. Next week. Free Coins. Hush,7,1.8k,Nov '16,collaborations
2189,Artist Looking for Short Story (BL/GL/Romance),346,873,Nov '16,collaborations
2190,[Close] Thank you for your interest,6,1.1k,Nov '16,collaborations
2191,I am in need of an Artist for my new Novel!,241,609,Nov '16,collaborations
2192,Closed this post,2,464,Oct '16,collaborations
2193,Looking for an artist to collab with for the Webtoon Contest (Unpaid),207,645,Oct '16,collaborations
2194,"Writer Seeking Artists [2 Projects, Unpaid, Flexible Length]",5,1.1k,Oct '16,collaborations
2195,Writer looking for webtoon comic artist help,403,585,Oct '16,collaborations
2196,Writer Looking for Artist - (Unpaid),3,633,Oct '16,collaborations
2197,Writer in need of artist (UnPaid…),349,713,Oct '16,collaborations
2198,Looking for an artist (paid),13,689,Oct '16,collaborations
2199,Looking for an artist to collaborate with (unpaid),1.5k,573,Oct '16,collaborations
2200,"(DONE) Offering to write a free, short(1-3 page) web comic script for an artist",16,254,Oct '16,collaborations
2201,LF Writer/Co-Writer [Unpaid),647,647,Oct '16,collaborations
2202,Anyone wanna do a Fan Comic By Chance?,2,478,Oct '16,collaborations
2203,Let me draw your characters for a video!,315,1.5k,Sep '16,collaborations
2204,"Artist looking for co-writer- One shot, BL/GL",14,867,Sep '16,collaborations
2205,Unpaid project - Looking for an artist to collab with,281,439,Sep '16,collaborations
2206,Illustrator looking for partnership,1,928,Sep '16,collaborations
2207,Writer looking for artist to draw fantasy story,162,671,Sep '16,collaborations
2208,Novelist seeking Cover Commissions (Paid),6,648,Sep '16,collaborations
2209,I need a artist for a book cover (Paid) CLOSED,553,1.1k,Sep '16,collaborations
2210,Comic Multiverse Idea (big Project) (unpaid for now),8,912,Sep '16,collaborations
2211,Writer looking for an artist (Regum),378,900,Sep '16,collaborations
2212,Let me draw your Comic Characters!,11,2.5k,Sep '16,collaborations
2213,Submit ur comics here for review!,450,4.0k,Sep '16,collaborations
2214,Hey New Novelists! Let’s trade Ideas for each other’s stories!,1,406,Sep '16,collaborations
2215,Revisiting the Event Comic idea,138,524,Sep '16,collaborations
2216,Looking for colorst,5,489,Sep '16,collaborations
2217,We have a question,252,484,Aug '16,collaborations
2218,Scifi Steampunk Fantasy Webcomic with LGBTQ Elements (long series),3,669,Aug '16,collaborations
2219,Let’s Make an LGBT+ Positive Rom-Com Webtoon! A Call for Digital Artists from a Writer-Artist Team (PARTNERSHIP) - CLOSED,1.0k,497,Aug '16,collaborations
2220,Let’s Make a Webtoon! A Call for Digital Artists from a Writer-Artist Team (CLOSED),4,965,Aug '16,collaborations
2221,Theyaoiarmy is looking for Artist(s) (Paid),275,1.4k,Aug '16,collaborations
2222,"Artist looking for short stories (UPDATE May 13, 2018)",2,949,Aug '16,collaborations
2223,Looking for an artist for Webtoons Competition (paid),325,444,Aug '16,collaborations
2224,Writers Needed For Project (unpaid),1,924,Aug '16,collaborations
2225,I’m a Writer seeking an Artist (Update May 30th),144,601,Aug '16,collaborations
2226,Looking for a character designer,3,556,Aug '16,collaborations
2227,Artist needed for webtoon [PAID],201,638,Aug '16,collaborations
2228,I Wrote an Incubator Thing,3,672,Aug '16,collaborations
2229,Looking for a few American Dragon: Jake Long Fan Artists (Unpaid),309,301,Aug '16,collaborations
2230,Writer Looking for Artist to Collaborate on Tapas Creator Incubator Program Pitch,1,331,Jul '16,collaborations
2231,Artist Seeking Collab With Writer (CLOSED),211,827,Jul '16,collaborations
2232,Writer group looming for artist webtoons,1,755,Jul '16,collaborations
