,titles,replies,views,activity,category
4473,Join our community driven art server!,1.1k,303,Jul '16,off topic
4474,Dear Tapas (From the underexposed),8,2.0k,Jul '16,off topic
4475,Lore impsum dido,578,964,Jul '16,off topic
4476,Has anyone got enough views / followers on webtoons to trigger the Patreon support?,29,554,Jul '16,off topic
4477,I Am Very Stuck?,1.5k,663,Jul '16,off topic
4478,My novel needs your feedback!,108,671,Jul '16,off topic
4479,What not to say to a comic artist,1.4k,3.4k,Jul '16,off topic
4480,I keep trashing my script ideas,0,879,Jul '16,off topic
4481,At what point does the planning stage become the procrastination stage?,233,1.5k,Jul '16,off topic
4482,Has anyone ever created a game,86,1.2k,Jul '16,off topic
4483,"When adapting comics,",1.3k,301,Jul '16,off topic
4484,I don’t have an Apple or Android phone but I want to buy coins,8,606,Jul '16,off topic
4485,What’s your opinion on keeping your personal opinions and artwork separate?,336,2.0k,Jul '16,off topic
4486,Has anyone tried doing special finishing on their comic covers e.g. holgrams / luminous?,2,695,Jul '16,off topic
4487,Has anyone sold their hard copy comics on Amazon or anywhere else?,254,971,Jul '16,off topic
4488,Help with publishing,6,630,Jul '16,off topic
4489,"For those who have attended conventions, what effect did it have on your sub numbers?",276,976,Jul '16,off topic
4490,What’s better? Being a premium novel or using the tipping system?,93,2.8k,Jul '16,off topic
4491,Really interesting Youtube Video that discusses increasing importance / prominence of women in the comic book world as consumers in terms of purchasing etc,2.1k,1.9k,Jul '16,off topic
4492,Does anyone know how to inbed ads into wordpress pages?,3,426,Jul '16,off topic
4493,Transitioning From Free Content to Paid Content,281,511,Jul '16,off topic
4494,Let’s Play a Game: 4 Words Each,1,1.7k,Jul '16,off topic
4495,Weird Censorship/Demographic And Why?,210,1.9k,Jul '16,off topic
4496,"If You Wanna Draw Manga in This Day and Age, I Suggest You Read This Book",49,1.3k,Jul '16,off topic
4497,Watermellon Day is almost over!,1.3k,304,Jul '16,off topic
4498,5 random facts about yourself!,38,5.9k,Jul '16,off topic
4499,"I was wondering if I should post my webcomic as three pages per episode, or as a single page per episode",1.1k,665,Jul '16,off topic
4500,I need help finding this comic asdfghjkl,9,500,Jul '16,off topic
4501,Currently doing a Q and A on my completed webcomics,496,413,Jul '16,off topic
4502,Always JPEG over PNG,10,4.6k,Jul '16,off topic
4503,A Moment of Stupidity,462,395,Jul '16,off topic
4504,D&D based/inspired comics (let’s share!),42,1.7k,Jul '16,off topic
4505,Come watch me draw LIVE!,1.7k,262,Jul '16,off topic
4506,Hello everyone! I’m new here and I would love some feedback!,15,608,Jul '16,off topic
4507,I want to read a battle comic,776,1.3k,Jul '16,off topic
4508,"Hey, so my comic finished its first part today. Thoughts?",0,515,Jul '16,off topic
4509,Your RPG Stats and Class!,167,916,Jul '16,off topic
4510,First Timer and first comic!,2,1.9k,Jul '16,off topic
4511,Negative Commenters who JUST KEEP READING,285,1.9k,Jul '16,off topic
4512,What do I need to work on? (Art),10,1.2k,Jul '16,off topic
4513,(unofficial) List of Creators that you can TIP,445,4.5k,Jul '16,off topic
4514,Here’s a question - has anyone mentioned the Tipping Event on their Linetoon page?,16,517,Jul '16,off topic
4515,Any Romance comics/novels you can recommend to me?,792,1.5k,Jul '16,off topic
4516,With the new Tipping event coming up,107,1.6k,Jul '16,off topic
4517,Anyone else use 3D Models?,2.7k,752,Jul '16,off topic
4518,Aside from this Forum what other forums do people visit and post in?,15,385,Jul '16,off topic
4519,Can we have the tapas app be available on the Windows Store,835,239,Jul '16,off topic
4520,When Fandoms Take Things Too Far,1,2.8k,Jul '16,off topic
4521,Discord Group Has Room for 1-2 More,220,560,Jul '16,off topic
4522,Please can those with the App do me a favour - can you check that I have tipping on?,118,338,Jul '16,off topic
4523,What are your favourite board games and / or video games?,3.4k,1.7k,Jul '16,off topic
4524,Draft Tipping Page - would really appreciate any suggestions / pointers please!,2,521,Jul '16,off topic
4525,Tapas users on Switch? Let’s be friends!,263,389,Jul '16,off topic
4526,If your comic could be set in a different time and place where would you choose and why,30,895,Jul '16,off topic
4527,Yo why does it seem like everyone on the internet hate tapastic?,1.1k,8.6k,Jun '16,off topic
4528,Going to host online comic writing classes,1,320,Jun '16,off topic
4529,Tapas Tourist Trade ‘17 Gallery,279,1.5k,Jun '16,off topic
4530,Will draw your characters for fun,7,1.1k,Jun '16,off topic
4531,What is your favorite uncommon genre of music?,419,3.1k,Jun '16,off topic
4532,Phoenix Comicon,12,531,Jun '16,off topic
4533,What are you doing?,473,2.3k,Jun '16,off topic
4534,Come visit me. :D,6,354,Jun '16,off topic
4535,Sudden spike in views?,1.2k,536,Jun '16,off topic
4536,Yoo and Jones My Webcomic,3,244,Jun '16,off topic
4537,The difference between different art styles [funny],339,1.2k,Jun '16,off topic
4538,How the underworld do you make gifs?,12,1.1k,Jun '16,off topic
4539,"What are the core webcomic “Must Do” things, no matter what?",476,1.3k,Jun '16,off topic
4540,Has there ever been a tap collaboration comic? Would people be up for one?!,22,701,Jun '16,off topic
4541,Biggest Influence to your comic!,2.0k,6.8k,Jun '16,off topic
4542,Fujoshi comments with BL stories/ Any stories with m/m couples,16,2.6k,Jun '16,off topic
4543,Looking to commission some pin ups from fellow tap creators,664,265,Jun '16,off topic
4544,Moving a comic from free to paid,56,385,Jun '16,off topic
4545,Does anyone sell physical copies of their comic online?,1.5k,700,Jun '16,off topic
4546,How can generic comics be so good?,4,572,Jun '16,off topic
4547,Any other educational comics out there?,322,982,Jun '16,off topic
4548,That moment when someone predicts the ending,0,1.3k,Jun '16,off topic
4549,Why do comic creators seem to do less well on Patreon than other content creators?,291,2.2k,Jun '16,off topic
4550,Would you read a comic with crappy art?,4,4.0k,Jun '16,off topic
4551,Creating vertical comics pros and cons,914,2.0k,Jun '16,off topic
4552,Post your favourite concept art that you have!,3,1.3k,Jun '16,off topic
4553,If money was no object where would you hire to stay for the night?,488,663,Jun '16,off topic
4554,Tapastic Lucky Dip?,21,435,Jun '16,off topic
4555,"If you could choose between encountering an alien, a ghost or a monster",871,820,Jun '16,off topic
4556,Has anyone tried creating physical copies if their comic,46,912,Jun '16,off topic
4557,New Episodic Novel - Operatic System = Please can you read and provide feedback?,1.2k,354,Jun '16,off topic
4558,Comixology has anyone tried it,36,316,Jun '16,off topic
4559,I want your opionion on including sign language,1.3k,1.3k,Jun '16,off topic
4560,What’s Your Favorite Genre?,15,3.3k,Jun '16,off topic
4561,Why isn’t there a Supernatural catagory?,684,1.1k,Jun '16,off topic
4562,Best time to upload on Tap and other platforms,12,548,Jun '16,off topic
4563,I Propose A New Comic Category: Mental Health,714,1.2k,Jun '16,off topic
4564,Ancient wisdom on how to be productive theteachingsofeugene.wordpress.com,21,318,Jun '16,off topic
4565,What do you guys think are the most stereotypical protagonist traits?,739,2.8k,Jun '16,off topic
4566,New data displayed on your dash,45,1.9k,Jun '16,off topic
4567,HUGE MOMENT in my comic series,1.6k,278,Jun '16,off topic
4568,Do you celebrate milestones?,3,1.1k,Jun '16,off topic
4569,New “Milestone” For Tipping?,265,928,Jun '16,off topic
4570,Lezhin Comics has anyone used them for their work,10,17.3k,Jun '16,off topic
4571,No emojis allowed in episode description?,527,494,Jun '16,off topic
4572,How did you find your favorite webcomics?,20,1.9k,Jun '16,off topic
4573,What to do if computer is broke?,627,710,Jun '16,off topic
4574,"Say 1 thing, about your comics that you wanna spoil! ( fact, conspiracy, plot twist, something about your character, etc etc…)",85,1.9k,Jun '16,off topic
4575,When ever I need a push to make my comic I listen to THIS!,1.9k,394,Jun '16,off topic
4576,Part time comic maker and part time other person,2,1.1k,May '16,off topic
4577,Does getting feedback cripple your motivation to continue the story?,368,929,May '16,off topic
4578,Page by page or chapter by chapter?,2,2.1k,May '16,off topic
4579,Advice on affording NYC SVA? Please help!,267,534,May '16,off topic
4580,Looking for feedback on my novel,8,251,May '16,off topic
4581,"Tuesdays Comic Snack of the day, name of featured comic",371,289,May '16,off topic
4582,Share your 4th of july works,2,490,May '16,off topic
4583,"Ah damn, it’s finally happened",351,677,May '16,off topic
4584,Gaining subscribers on Tap & Webtoon compared with other sites,17,556,May '16,off topic
4585,Looking for Proofreader/Beta reader,648,367,May '16,off topic
4586,Battle for the Internet!,20,320,May '16,off topic
4587,What was the title?,634,359,May '16,off topic
4588,Did Someone Else’s Content Influence Your Comic/Novel?,7,950,May '16,off topic
4589,How Contry Lives,340,395,May '16,off topic
4590,Storybuilding game with questions,3,297,May '16,off topic
4591,Anyone familiart with Grawlix CMS (For Comics)?,271,508,May '16,off topic
4592,Give me a challenge!,19,765,May '16,off topic
4593,Create your own adventure webcomic: Mirror World,856,481,May '16,off topic
4594,The most embarrassing thing has ever happened to you!,3,1.9k,May '16,off topic
4595,The funny thread,331,351,May '16,off topic
4596,Seeking Beta Readers for a Super Hero Novel,21,318,May '16,off topic
4597,Give me comic recommendations!,853,2.2k,May '16,off topic
4598,Give the avatar above you a line!,16,4.9k,May '16,off topic
4599,Clip Studio Sale- June 2017,599,838,May '16,off topic
4600,Pitch for Sister Website!,121,1.1k,May '16,off topic
4601,Anyone tried a comic with no dialogue?,2.8k,1.9k,May '16,off topic
4602,"If You See This Tapas Ad, Please Click",3,583,May '16,off topic
4603,Webtoons Question,330,522,Apr '16,off topic
4604,Is it possible to upload comic pages on an iPhone,13,328,Apr '16,off topic
4605,To start or not to start a new comic? halp me T^T,586,546,Apr '16,off topic
4606,Got any words of motivation for an art student?,29,1.5k,Apr '16,off topic
4607,How are novels working out for everyone?,2.8k,2.7k,Apr '16,off topic
4608,Comunity of the unknown artist,22,2.2k,Apr '16,off topic
4609,Milestone - 100 views on one episode,1.1k,592,Apr '16,off topic
4610,"50th comic special, seeking cameos! [CLOSED]",47,1.3k,Apr '16,off topic
4611,UPDATE: We have winners! FREE Gifts! The NC COMIX X Tapas collaboration of the ages!,1.8k,13.1k,Apr '16,off topic
4612,Single-strip shorts,40,386,Apr '16,off topic
4613,Making a new comic series,1.8k,253,Apr '16,off topic
4614,Need Help in Drawing,5,615,Apr '16,off topic
4615,When did you get the biggest increase in subscribers?,324,1.6k,Apr '16,off topic
4616,Subscriber lists and mailing shots,5,216,Apr '16,off topic
4617,Revenue bug still not solved,570,559,Apr '16,off topic
4618,Ideas for monster assassins,0,499,Apr '16,off topic
4619,Anyone want a cameo/ crossover?,232,536,Apr '16,off topic
4620,Lets play a game,28,760,Apr '16,off topic
4621,How important is a web domain name and -,1.0k,427,Apr '16,off topic
4622,The bitterness of life as a Comic artist,16,1.5k,Apr '16,off topic
4623,What feature really makes your character?,5.1k,1.4k,Apr '16,off topic
4624,Send me your school comics!,68,287,Apr '16,off topic
4625,Free Art Raffle!,2.0k,1.5k,Apr '16,off topic
4626,If you had a pet monkey,13,675,Apr '16,off topic
4627,Drawing action scenes,724,751,Apr '16,off topic
4628,An opinion please!,9,591,Apr '16,off topic
4629,Art Contest with Prizes,462,591,Apr '16,off topic
4630,Do old myths and experiences affect your imagination?,4,542,Apr '16,off topic
4631,Need your review and feedback!,501,317,Apr '16,off topic
4632,That moment when,18,392,Apr '16,off topic
4633,"Shadows in the Attic, my first short story collection!",728,428,Apr '16,off topic
4634,If you could choose only one monster,42,610,Apr '16,off topic
4635,Anyone with a Forum on their website?,1.6k,364,Apr '16,off topic
4636,Adrenaline Shots Theme Song - Piano Version!,45,434,Apr '16,off topic
4637,Would like some honest opinion,1.7k,728,Mar '16,off topic
4638,When did you finally get used to your comic?,158,366,Mar '16,off topic
4639,What sites are you,7.0k,913,Mar '16,off topic
4640,Black and white or colored,23,1.1k,Mar '16,off topic
4641,Are You a Creator or an Artist?,913,2.9k,Mar '16,off topic
4642,"Arrrrr, Free Tapas Tech Treasure!",0,463,Mar '16,off topic
4643,Disabling Comments?,215,753,Mar '16,off topic
4644,(in your opinion) what are the most TIRED romance tropes?,10,4.6k,Mar '16,off topic
4645,High school experiences,642,2.3k,Mar '16,off topic
4646,Art School: SCAD vs SVA,18,4.0k,Mar '16,off topic
4647,Bug: Unable to change series or episode icons,782,413,Mar '16,off topic
4648,How much have people made from tipping so far?,0,666,Mar '16,off topic
4649,Wire management with the Cintiq *growl*,174,1.3k,Mar '16,off topic
4650,Brainstorm: What scares you about the ocean?,10,3.3k,Mar '16,off topic
4651,Places other than Tapastic to post novels?,633,698,Mar '16,off topic
4652,Createspace: Their ISBN vs. Your ISBN,16,1.2k,Mar '16,off topic
4653,Tapas Meme (for both creators & readers!),803,419,Mar '16,off topic
4654,Present Your Latest Page: MAY 2017,1,4.8k,Mar '16,off topic
4655,How long did it take you to prepare the script for your comic?,240,2.6k,Mar '16,off topic
4656,MangaX.jp comic site - anyone worked with them?,23,1.7k,Mar '16,off topic
4657,Forum Celebration!,937,291,Mar '16,off topic
4658,Operatic System - New Sci-Fi Novel,29,228,Mar '16,off topic
4659,"First Piece of Novel Work on Tap - a Flash Fiction, Feedback would be great pleas!",978,249,Mar '16,off topic
4660,Pin Up By Our Very Own edmourabarbosa,9,556,Mar '16,off topic
4661,Has anyone uploaded a novel yet?,420,420,Mar '16,off topic
4662,Comic’s One Year Anniversary!,38,620,Mar '16,off topic
4663,Demand for comics,1.0k,488,Mar '16,off topic
4664,Urgent please help!,8,723,Mar '16,off topic
4665,Describe your main chars in 4 words!,454,4.6k,Mar '16,off topic
4666,Am I The Only Adult That Likes Watching Kiddie Cartoons?,10,1.8k,Mar '16,off topic
4667,Which family member inspired you the most to create?,905,781,Mar '16,off topic
4668,Brainstorm: A world without death,71,1.7k,Mar '16,off topic
4669,Pinterest Boards,1.8k,625,Mar '16,off topic
4670,Age of Yokai - Modern Sci-Fi military action comic,0,522,Mar '16,off topic
4671,Question about Ad Revenue and How it Works,251,356,Mar '16,off topic
4672,Feedback on my first webcomic!,12,493,Mar '16,off topic
4673,Have you ever been on hiatus? What was it like after?,462,1.4k,Mar '16,off topic
4674,Tell me something you love about your comic,13,2.8k,Mar '16,off topic
4675,"Im back, looking for a couple lost comics",478,745,Mar '16,off topic
4676,Is there a comic limit?,18,768,Mar '16,off topic
4677,Tapas Snacks Quotes Collectors,576,631,Mar '16,off topic
4678,Clip Studio Sale- Now thru 6/2/2017,1,354,Mar '16,off topic
4679,Why Webcomics - why art at all?,241,3.1k,Mar '16,off topic
4680,Any other Tapas creators/fans going to MomoCon?,5,263,Mar '16,off topic
4681,Looking to commission some artwork,326,323,Mar '16,off topic
4682,The Wizard (Should it stay or go?),4,770,Mar '16,off topic
